2019年09月25日 17:29,颜色:白色尺码:S,款式新颖，质量很好，料子摸起来柔软舒适，做工精细，很喜欢
2019年09月27日 07:10,颜色:白色尺码:L,衣服版型很好看，上身效果很好， 不错，有点小贵，但值得
2019年09月13日 13:10,颜色:白色尺码:L,衣服不错 领子不紧正好，没有起球，摸着光滑柔软，质量很好，很大气好搭衣服。
2019年09月22日 20:11,颜色:白色尺码:M,衣服收到了穿着舒服尺码标准很喜欢
2019年09月24日 10:09,颜色:白色尺码:L,衣服质量很不错，款型很帅气，摸着是正品，挺满意的
2019年09月20日 22:37,颜色:白色尺码:M,款式简单大方，穿着很舒服，非常百搭，价格还不贵，是正品
2019年09月20日 21:23,颜色:黑色尺码:L,衣服收到了，大小合适，做工精细，款式时尚，纯棉的，面料柔软舒服，上身效果好看，质量很好，非常喜欢。
2019年09月26日 10:54,颜色:黑色尺码:S,这个短袖质量很好 穿起来很舒服
2019年09月21日 08:54,颜色:白色尺码:XL,物流快，衣服尺码合适，布料穿着舒适，洗了不起球！
2019年09月24日 13:41,颜色:黑色尺码:S,已经收到了，试穿了一下，大小正好，很合身的，还是比较满意的
2019年09月25日 13:52,颜色:白色尺码:S,面料摸着挺舒服的，上身效果很不错，挺百搭的。
2019年09月25日 16:35,颜色:白色尺码:S,正品，面料很好，款式好看，上身效果好，这次购物非常的满意
2019年09月20日 22:23,颜色:黑色尺码:M,衣服款式很好看，很大气，很百搭，面料很舒适，非常喜欢。
2019年09月25日 08:56,颜色:白色尺码:XL,宝贝收到，穿着舒，手感好，衣服料子不错，是正品
2019年09月21日 20:37,颜色:白色尺码:XL,款式时尚，百搭上身效果真的不错，特喜欢
2019年09月23日 12:38,颜色:黑色尺码:M,衣服很好看，是正品，穿起来很简单大方，特别喜欢！！！
2019年09月27日 07:02,颜色:白色尺码:S,质量很好，穿上也很舒服哦！是正品，很满意，百搭又好看的时尚单品。
2019年09月22日 19:57,颜色:白色尺码:XL,质量很好是正品上身效果很好满意愉快的购物
2019年09月25日 09:50,颜色:白色尺码:M,尺码合适，面料柔软，厚薄适中！
2019年09月22日 11:02,颜色:白色尺码:L,质量很好，做工精美，图案漂亮，料子柔软穿着舒服，特别喜欢！
2019年09月21日 12:55,颜色:白色尺码:M,非常满意的一件衣服，质量好，穿起来特别舒服，百搭，喜欢。
2019年09月25日 13:14,颜色:白色尺码:S,衣服质量非常好，大小合适，很满意。
2019年09月23日 16:12,颜色:白色尺码:L,衣服已经收到，面料非常好，客服推荐的尺码刚刚好。
